label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr16nt5,1000PEPE+APT+SNX+BNB+VET,0.55,2,134.2,6.36,1.796,4.99,59.9,568,93.1,6.85,1.627
rr16nt5,1000PEPE+APT+SNX+BNB+VET,0.6,2,152.6,6.92,1.795,4.99,59.9,568,104.8,7.46,1.625
rr16nt5,1000PEPE+APT+SNX+BNB+VET,0.55,3,164.0,6.42,1.818,5.14,60.3,632,93.0,7.0,1.570
rr16nt5,1000PEPE+APT+SNX+BNB+VET,0.6,3,187.8,7.0,1.817,5.14,60.3,632,104.5,7.63,1.568
rr16nt5,1000PEPE+APT+SNX+BNB+VET,0.55,4,170.8,7.64,1.819,5.12,60.3,648,94.0,7.62,1.556
rr16nt5,1000PEPE+APT+SNX+BNB+ADA,0.55,2,142.0,5.41,1.852,5.16,61.0,544,87.7,6.06,1.576
rr16nt5,1000PEPE+APT+SNX+BNB+ADA,0.6,2,161.9,5.9,1.848,5.16,61.0,544,98.5,6.6,1.573
rr16nt5,1000PEPE+APT+SNX+BNB+ADA,0.65,2,183.3,6.38,1.844,5.16,61.0,544,109.8,7.13,1.570
rr16nt5,1000PEPE+APT+SNX+BNB+ADA,0.7,2,206.4,6.86,1.840,5.16,61.0,544,121.8,7.67,1.566
rr16nt5,1000PEPE+APT+SNX+BNB+ADA,0.55,3,155.2,7.21,1.802,4.96,60.4,603,107.0,6.06,1.639
rr16nt5,1000PEPE+APT+SNX+BNB+ADA,0.6,3,177.3,7.85,1.799,4.96,60.4,603,120.8,6.6,1.636
rr16nt5,1000PEPE+APT+SNX+BNB+ADA,0.55,4,166.7,7.12,1.817,4.96,60.6,620,108.7,6.06,1.636
rr16nt5,1000PEPE+APT+SNX+BNB+ADA,0.6,4,190.9,7.76,1.813,4.96,60.6,620,122.8,6.6,1.634
rr16nt5,1000PEPE+APT+SNX+BCH+LTC,0.55,2,136.9,5.02,1.810,5.32,60.2,535,128.4,7.62,1.818
rr16nt5,1000PEPE+APT+SNX+BCH+ETH,0.55,2,118.7,5.5,1.763,4.85,59.5,513,113.4,7.02,1.779
rr16nt5,1000PEPE+APT+SNX+BCH+ETH,0.6,2,134.4,5.99,1.758,4.85,59.5,513,128.3,7.64,1.774
rr16nt5,1000PEPE+APT+SNX+BCH+ETH,0.55,3,133.6,5.18,1.755,4.83,59.4,559,116.8,7.8,1.748
rr16nt5,1000PEPE+APT+SNX+BCH+ETH,0.55,4,136.6,5.18,1.756,4.8,59.4,569,123.6,7.8,1.768
rr16nt5,1000PEPE+APT+SNX+BCH+DOGE,0.55,2,130.3,6.89,1.765,5.02,59.8,525,109.5,7.6,1.742
rr16nt5,1000PEPE+APT+SNX+BCH+VET,0.55,2,127.4,5.76,1.752,4.89,59.0,553,121.4,6.58,1.766
rr16nt5,1000PEPE+APT+SNX+BCH+VET,0.6,2,144.7,6.28,1.749,4.89,59.0,553,137.7,7.16,1.761
rr16nt5,1000PEPE+APT+SNX+BCH+VET,0.65,2,163.2,6.79,1.746,4.89,59.0,553,155.1,7.75,1.756
rr16nt5,1000PEPE+APT+SNX+BCH+ADA,0.55,2,127.0,6.45,1.790,4.78,59.5,526,117.3,5.62,1.721
rr16nt5,1000PEPE+APT+SNX+BCH+ADA,0.6,2,144.2,7.02,1.785,4.78,59.5,526,132.9,6.12,1.715
rr16nt5,1000PEPE+APT+SNX+BCH+ADA,0.65,2,162.6,7.59,1.780,4.78,59.5,526,149.5,6.61,1.708
rr16nt5,1000PEPE+APT+SNX+BCH+ADA,0.55,3,144.2,7.3,1.761,4.74,59.5,578,136.4,6.3,1.772
rr16nt5,1000PEPE+APT+SNX+BCH+ADA,0.6,3,164.4,7.94,1.755,4.74,59.5,578,155.3,6.86,1.768
rr16nt5,1000PEPE+APT+SNX+BCH+ADA,0.55,4,148.3,6.98,1.756,4.7,59.5,592,141.2,6.3,1.782
rr16nt5,1000PEPE+APT+SNX+BCH+ADA,0.6,4,169.2,7.6,1.749,4.7,59.5,592,160.9,6.86,1.780
rr16nt5,1000PEPE+APT+SNX+LTC+VET,0.55,2,146.3,5.66,1.852,5.37,60.1,554,122.5,7.43,1.776
rr16nt5,1000PEPE+APT+SNX+LTC+VET,0.55,3,169.4,6.63,1.825,5.4,60.0,627,126.2,7.61,1.711
rr16nt5,1000PEPE+APT+SNX+LTC+VET,0.55,4,167.5,6.74,1.775,5.22,59.4,650,123.6,7.61,1.661
rr16nt5,1000PEPE+APT+SNX+LTC+ADA,0.55,2,148.4,5.63,1.895,5.52,60.8,531,119.4,6.77,1.746
rr16nt5,1000PEPE+APT+SNX+LTC+ADA,0.6,2,169.5,6.13,1.890,5.52,60.8,531,135.3,7.37,1.742
rr16nt5,1000PEPE+APT+SNX+LTC+ADA,0.65,2,192.2,6.63,1.884,5.52,60.8,531,152.3,7.97,1.738
rr16nt5,1000PEPE+APT+SNX+LTC+ADA,0.55,3,166.9,6.96,1.845,5.34,60.4,598,134.6,6.77,1.727
rr16nt5,1000PEPE+APT+SNX+LTC+ADA,0.6,3,191.3,7.57,1.840,5.34,60.4,598,153.1,7.37,1.722
rr16nt5,1000PEPE+APT+SNX+LTC+ADA,0.55,4,168.1,6.26,1.796,5.22,59.9,623,138.6,6.77,1.735
rr16nt5,1000PEPE+APT+SNX+LTC+ADA,0.6,4,192.7,6.81,1.790,5.22,59.9,623,157.8,7.37,1.731
rr16nt5,1000PEPE+APT+SNX+LTC+ADA,0.65,4,219.4,7.36,1.785,5.22,59.9,623,178.4,7.97,1.727
rr16nt5,1000PEPE+APT+SNX+ETH+VET,0.55,2,122.4,6.41,1.758,4.83,59.1,535,106.7,6.3,1.722
rr16nt5,1000PEPE+APT+SNX+ETH+VET,0.6,2,138.8,6.98,1.755,4.83,59.1,535,120.5,6.85,1.717
rr16nt5,1000PEPE+APT+SNX+ETH+VET,0.65,2,156.3,7.54,1.751,4.83,59.1,535,135.2,7.41,1.712
rr16nt5,1000PEPE+APT+SNX+ETH+VET,0.55,3,145.0,6.87,1.788,4.88,59.1,596,113.5,6.44,1.687
rr16nt5,1000PEPE+APT+SNX+ETH+VET,0.6,3,165.3,7.48,1.786,4.88,59.1,596,128.4,7.01,1.683
rr16nt5,1000PEPE+APT+SNX+ETH+VET,0.55,4,159.6,6.87,1.811,4.94,59.5,622,108.9,6.44,1.653
rr16nt5,1000PEPE+APT+SNX+ETH+VET,0.6,4,182.5,7.48,1.810,4.94,59.5,622,123.0,7.01,1.650
rr16nt5,1000PEPE+APT+SNX+ETH+ADA,0.55,2,119.8,5.86,1.803,4.81,59.5,504,100.9,5.58,1.684
rr16nt5,1000PEPE+APT+SNX+ETH+ADA,0.6,2,135.8,6.38,1.799,4.81,59.5,504,113.7,6.08,1.679
rr16nt5,1000PEPE+APT+SNX+ETH+ADA,0.65,2,152.9,6.91,1.795,4.81,59.5,504,127.4,6.57,1.675
rr16nt5,1000PEPE+APT+SNX+ETH+ADA,0.7,2,171.2,7.42,1.791,4.81,59.5,504,141.9,7.07,1.670
rr16nt5,1000PEPE+APT+SNX+ETH+ADA,0.75,2,190.7,7.94,1.786,4.81,59.5,504,157.2,7.56,1.666
