label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr24,1000PEPE+ADA+APT,0.5,2,61.2,5.2,1.633,3.29,46.8,327,66.2,6.68,1.696
rr24,1000PEPE+ADA+APT,0.6,2,76.9,6.21,1.627,3.29,46.8,327,83.5,7.98,1.687
rr24,1000PEPE+ADA+DOGE,0.5,2,66.4,6.82,1.682,3.54,48.0,323,53.6,7.46,1.621
rr24,1000PEPE+ADA+DOGE,0.5,3,69.2,6.26,1.637,3.36,47.3,353,55.4,7.3,1.618
rr24,1000PEPE+ADA+ETH,0.5,2,61.2,7.19,1.672,3.41,47.8,312,58.9,6.22,1.718
rr24,1000PEPE+ADA+ETH,0.5,3,60.9,7.75,1.616,3.13,46.9,335,59.0,6.87,1.678
rr24,1000PEPE+ADA+LTC,0.5,3,80.5,7.71,1.693,3.93,48.6,364,54.2,7.59,1.547
rr24,1000PEPE+ADA+TON,0.5,2,60.4,7.29,1.591,3.34,46.8,338,56.6,7.51,1.637
rr24,1000PEPE+ADA+WLD,0.5,3,60.0,5.7,1.566,3.23,45.5,356,50.6,7.89,1.538
rr24,1000PEPE+APT+DOGE,0.5,2,83.5,6.45,1.847,4.02,50.1,333,53.4,5.91,1.626
rr24,1000PEPE+APT+DOGE,0.6,2,106.5,7.7,1.839,4.02,50.1,333,66.7,7.06,1.621
rr24,1000PEPE+APT+DOGE,0.5,3,86.3,6.49,1.799,3.84,49.4,356,51.9,5.91,1.590
rr24,1000PEPE+APT+DOGE,0.6,3,110.2,7.75,1.791,3.84,49.4,356,64.7,7.06,1.585
rr24,1000PEPE+APT+ETH,0.5,2,73.5,5.51,1.808,3.82,49.4,318,59.3,6.7,1.716
rr24,1000PEPE+APT+ETH,0.5,3,77.1,5.51,1.785,3.69,49.1,338,55.4,7.25,1.648
rr24,1000PEPE+APT+TON,0.5,2,81.9,5.44,1.796,4.13,49.7,340,53.1,6.93,1.623
rr24,1000PEPE+APT+TON,0.5,3,85.2,5.44,1.789,4.06,49.4,358,55.1,7.42,1.624
rr24,1000PEPE+APT+WLD,0.5,2,73.4,5.76,1.735,3.71,48.0,342,45.8,7.04,1.528
rr24,1000PEPE+BCH+DOGE,0.5,2,78.3,5.76,1.857,4.11,50.5,319,54.1,6.6,1.697
