label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20nt4,1000PEPE+APT+SNX+BNB,0.55,2,125.9,6.11,1.844,4.7,55.5,445,76.7,7.56,1.567
rr20nt4,1000PEPE+APT+SNX+BCH,0.55,2,113.4,7.52,1.815,4.57,54.1,425,103.3,6.49,1.714
rr20nt4,1000PEPE+APT+SNX+LTC,0.55,2,137.2,6.48,1.921,5.28,55.6,439,87.9,7.69,1.633
rr20nt4,1000PEPE+APT+SNX+VET,0.55,2,121.2,7.94,1.824,4.54,53.8,450,94.5,6.53,1.647
rr20nt4,1000PEPE+APT+SNX+ADA,0.55,2,108.3,7.64,1.793,4.31,53.3,424,92.4,7.5,1.613
rr20nt4,1000PEPE+APT+BNB+ADA,0.55,2,112.5,5.28,1.774,4.5,54.8,440,65.1,7.54,1.517
rr20nt4,1000PEPE+APT+BCH+LTC,0.55,2,132.4,6.58,1.879,5.16,55.8,441,82.0,7.67,1.667
rr20nt4,1000PEPE+APT+BCH+LTC,0.55,3,141.8,6.58,1.865,5.16,55.5,470,88.2,7.65,1.667
rr20nt4,1000PEPE+APT+BCH+LTC,0.55,4,138.0,6.58,1.828,5.01,55.0,476,87.0,7.65,1.652
rr20nt4,1000PEPE+APT+BCH+ETH,0.55,2,115.5,5.6,1.894,4.67,55.0,416,83.0,6.87,1.718
rr20nt4,1000PEPE+APT+BCH+ETH,0.6,2,130.7,6.1,1.894,4.67,55.0,416,93.1,7.47,1.714
rr20nt4,1000PEPE+APT+BCH+ETH,0.55,3,119.0,6.2,1.833,4.49,54.5,444,88.6,7.03,1.742
rr20nt4,1000PEPE+APT+BCH+ETH,0.6,3,134.8,6.75,1.832,4.49,54.5,444,99.6,7.65,1.741
rr20nt4,1000PEPE+APT+BCH+ETH,0.55,4,120.0,6.2,1.829,4.47,54.5,448,83.1,7.03,1.682
rr20nt4,1000PEPE+APT+BCH+ETH,0.6,4,136.0,6.75,1.828,4.47,54.5,448,93.2,7.65,1.681
rr20nt4,1000PEPE+APT+BCH+ADA,0.55,3,106.5,7.51,1.709,3.99,52.7,457,99.8,7.48,1.713
rr20nt4,1000PEPE+APT+BCH+ADA,0.55,4,109.0,7.51,1.713,4.0,52.8,462,97.5,7.48,1.686
rr20nt4,1000PEPE+APT+LTC+ETH,0.55,2,128.1,5.74,1.880,5.23,55.6,435,67.4,7.9,1.609
rr20nt4,1000PEPE+APT+ETH+DOGE,0.55,2,98.8,7.59,1.766,4.26,53.7,408,72.7,7.56,1.692
rr20nt4,1000PEPE+APT+ETH+ADA,0.55,3,111.6,7.46,1.763,4.1,53.2,453,84.6,7.97,1.653
rr20nt4,1000PEPE+APT+DOGE+ADA,0.55,2,103.2,7.95,1.769,4.27,53.5,413,77.7,7.82,1.639
rr20nt4,1000PEPE+SNX+BNB+BCH,0.55,2,115.6,6.93,1.815,4.71,55.3,434,79.2,7.66,1.604
rr20nt4,1000PEPE+SNX+BNB+ETH,0.55,2,108.2,5.7,1.777,4.55,55.0,427,69.2,7.71,1.578
rr20nt4,1000PEPE+SNX+BNB+VET,0.55,2,120.3,6.69,1.783,4.57,54.5,464,73.9,6.03,1.557
rr20nt4,1000PEPE+SNX+BNB+VET,0.6,2,136.3,7.28,1.782,4.57,54.5,464,82.7,6.56,1.552
rr20nt4,1000PEPE+SNX+BNB+VET,0.65,2,153.3,7.87,1.781,4.57,54.5,464,91.8,7.1,1.548
rr20nt4,1000PEPE+SNX+BCH+ETH,0.55,2,108.6,7.71,1.843,4.76,54.8,409,91.0,7.03,1.743
rr20nt4,1000PEPE+SNX+BCH+ETH,0.55,3,116.0,7.71,1.827,4.67,54.5,433,99.9,7.47,1.755
rr20nt4,1000PEPE+SNX+BCH+VET,0.55,2,118.4,6.39,1.817,4.75,54.2,445,95.7,7.9,1.683
rr20nt4,1000PEPE+SNX+LTC+ETH,0.55,2,117.9,6.93,1.840,5.07,55.0,424,77.3,7.68,1.638
rr20nt4,1000PEPE+SNX+LTC+ETH,0.55,3,132.8,6.93,1.827,5.13,55.1,461,84.8,7.82,1.635
rr20nt4,1000PEPE+SNX+LTC+VET,0.55,2,134.5,6.71,1.881,5.04,55.0,456,85.9,7.44,1.645
rr20nt4,1000PEPE+SNX+ETH+VET,0.55,2,108.9,7.59,1.806,4.56,53.8,431,86.5,5.66,1.673
rr20nt4,1000PEPE+SNX+ETH+ADA,0.55,2,90.4,7.82,1.717,4.1,52.6,405,86.1,7.19,1.664
rr20nt4,1000PEPE+SNX+ETH+ADA,0.55,3,106.9,7.82,1.727,4.09,52.8,449,93.9,6.73,1.664
rr20nt4,1000PEPE+SNX+ETH+ADA,0.55,4,109.9,7.82,1.734,4.08,52.9,456,92.6,7.45,1.638
rr20nt4,1000PEPE+BNB+BCH+ETH,0.55,2,120.0,4.99,1.882,4.92,56.4,427,60.9,7.22,1.580
