label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22nt5,1000PEPE+APT+BNB+BCH+VET,0.55,2,157.6,7.03,1.821,5.0,52.5,530,83.6,7.92,1.530
rr22nt5,1000PEPE+APT+BNB+DOGE+ADA,0.55,2,138.5,6.43,1.749,4.53,52.0,498,76.5,7.92,1.502
rr22nt5,1000PEPE+APT+BCH+ETH+DOGE,0.55,2,151.8,6.76,1.894,5.1,53.1,476,105.1,6.83,1.696
rr22nt5,1000PEPE+APT+BCH+ETH+DOGE,0.6,2,173.3,7.36,1.892,5.1,53.1,476,118.5,7.44,1.695
rr22nt5,1000PEPE+APT+BCH+DOGE+VET,0.55,2,165.2,7.98,1.888,5.21,52.8,506,105.4,7.62,1.660
rr22nt5,1000PEPE+APT+BCH+DOGE+ADA,0.55,2,146.7,7.13,1.848,4.89,52.4,477,113.2,7.25,1.684
rr22nt5,1000PEPE+APT+BCH+DOGE+ADA,0.6,2,167.3,7.75,1.845,4.89,52.4,477,128.0,7.89,1.681
rr22nt5,1000PEPE+BNB+BCH+LTC+ETH,0.55,2,173.4,5.43,1.862,5.4,54.4,513,71.8,7.72,1.485
rr22nt5,1000PEPE+BCH+LTC+ETH+DOGE,0.55,2,176.3,7.02,1.923,5.67,54.5,492,90.6,7.68,1.622
rr22nt5,1000PEPE+BCH+ETH+DOGE+VET,0.55,2,152.8,7.2,1.881,5.18,52.7,493,87.6,7.7,1.607
rr22nt5,APT+BNB+BCH+ETH+ADA,0.55,2,176.0,6.37,1.948,5.35,54.7,503,83.9,7.72,1.540
rr22nt5,SNX+BNB+BCH+DOGE+ADA,0.55,2,167.8,6.14,1.870,5.1,54.0,511,100.0,7.53,1.593
rr22nt5,SNX+BCH+LTC+ETH+ADA,0.55,2,193.9,5.82,1.989,5.63,55.0,505,107.4,7.49,1.629
rr22nt5,SNX+BCH+LTC+DOGE+ADA,0.55,2,189.4,6.4,1.940,5.53,54.5,508,113.6,7.12,1.644
rr22nt5,SNX+BCH+LTC+DOGE+ADA,0.6,2,218.1,6.97,1.936,5.53,54.5,508,128.4,7.75,1.641
rr22nt5,BCH+LTC+ETH+DOGE+ADA,0.55,2,185.6,7.02,1.935,5.58,55.0,500,87.9,7.22,1.592
rr22nt5,BCH+LTC+ETH+DOGE+ADA,0.6,2,213.5,7.64,1.930,5.58,55.0,500,98.7,7.85,1.591
