label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22,1000PEPE+DOGE+HBAR,0.5,2,53.9,6.42,1.570,3.27,48.3,325,42.4,7.36,1.480
rr22,1000PEPE+DOGE+HBAR,0.5,3,55.6,6.93,1.548,3.18,48.0,346,44.0,5.7,1.488
rr22,1000PEPE+DOGE+TON,0.5,2,84.6,5.29,1.882,4.34,52.8,343,37.2,7.25,1.495
rr22,1000PEPE+DOGE+TON,0.5,3,91.9,5.35,1.886,4.37,52.9,363,37.5,7.25,1.498
rr22,1000PEPE+DOGE+VET,0.5,2,77.3,6.86,1.805,4.08,51.3,351,40.3,6.43,1.504
rr22,1000PEPE+DOGE+VET,0.5,3,84.2,7.0,1.782,3.97,51.0,382,39.8,7.48,1.484
rr22,1000PEPE+DOGE+XRP,0.5,2,63.1,5.97,1.691,3.59,50.1,327,34.6,5.33,1.492
rr22,1000PEPE+DOGE+XRP,0.6,2,79.4,7.14,1.684,3.58,50.1,327,42.6,6.37,1.488
rr22,1000PEPE+DOGE+XRP,0.5,3,64.2,6.57,1.656,3.39,49.6,347,36.8,5.28,1.507
rr22,1000PEPE+DOGE+XRP,0.6,3,80.8,7.86,1.650,3.39,49.6,347,45.3,6.32,1.502
rr22,1000PEPE+ETH+HBAR,0.5,2,47.8,5.8,1.546,3.06,47.9,313,44.2,5.36,1.523
rr22,1000PEPE+ETH+HBAR,0.6,2,59.5,6.92,1.541,3.06,47.9,313,54.9,6.4,1.513
rr22,1000PEPE+ETH+HBAR,0.5,3,50.0,5.8,1.537,3.05,47.9,328,45.6,5.55,1.520
rr22,1000PEPE+ETH+HBAR,0.6,3,62.2,6.92,1.531,3.05,47.9,328,56.6,6.64,1.510
rr22,1000PEPE+ETH+LTC,0.5,2,80.9,5.51,1.843,4.43,53.1,335,41.0,6.65,1.536
rr22,1000PEPE+ETH+LTC,0.6,2,103.2,6.6,1.834,4.43,53.1,335,50.7,7.96,1.530
rr22,1000PEPE+ETH+LTC,0.5,3,85.3,5.35,1.842,4.48,52.8,352,40.4,7.0,1.508
rr22,1000PEPE+ETH+SNX,0.5,2,66.3,6.13,1.772,3.87,51.0,314,55.1,7.96,1.651
rr22,1000PEPE+ETH+TON,0.5,2,80.5,4.74,1.893,4.3,53.0,330,37.4,6.57,1.524
rr22,1000PEPE+ETH+TON,0.6,2,102.6,5.67,1.894,4.3,53.0,330,46.2,7.84,1.516
rr22,1000PEPE+ETH+TON,0.5,3,85.1,4.74,1.894,4.26,53.0,345,39.1,6.2,1.537
rr22,1000PEPE+ETH+TON,0.6,3,108.8,5.67,1.895,4.26,53.0,345,48.3,7.4,1.528
rr22,1000PEPE+ETH+VET,0.5,2,75.5,6.58,1.820,3.98,51.5,346,43.8,5.45,1.568
rr22,1000PEPE+ETH+VET,0.6,2,95.9,7.85,1.824,3.98,51.5,346,54.3,6.52,1.562
rr22,1000PEPE+ETH+VET,0.5,3,77.6,6.58,1.785,3.93,51.1,364,41.3,6.61,1.520
rr22,1000PEPE+ETH+VET,0.6,3,98.6,7.85,1.787,3.93,51.1,364,51.1,7.89,1.515
rr22,1000PEPE+ETH+XRP,0.5,2,56.7,5.15,1.668,3.3,49.8,313,38.1,7.46,1.562
rr22,1000PEPE+ETH+XRP,0.5,3,58.3,5.84,1.648,3.23,49.5,329,38.3,7.46,1.550
