label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20,1000PEPE+ADA+APT,0.5,2,60.9,5.39,1.684,3.5,51.8,338,58.6,6.25,1.679
rr20,1000PEPE+ADA+APT,0.6,2,76.5,6.43,1.680,3.5,51.8,338,73.5,7.46,1.672
rr20,1000PEPE+ADA+APT,0.5,3,65.9,5.89,1.686,3.44,51.8,361,56.6,6.25,1.637
rr20,1000PEPE+ADA+APT,0.6,3,83.1,7.04,1.682,3.44,51.8,361,71.0,7.46,1.631
rr20,1000PEPE+ADA+BCH,0.5,2,54.2,6.89,1.625,3.37,51.5,328,59.8,7.81,1.731
rr20,1000PEPE+ADA+BCH,0.5,3,56.2,6.89,1.622,3.36,51.5,340,60.6,6.99,1.724
rr20,1000PEPE+ADA+BNB,0.5,2,63.8,5.33,1.667,3.75,53.4,354,40.9,7.44,1.517
rr20,1000PEPE+ADA+BNB,0.5,3,70.8,5.33,1.701,3.78,53.9,369,43.2,7.43,1.524
rr20,1000PEPE+ADA+DOGE,0.5,2,59.0,7.0,1.667,3.54,51.8,330,46.0,6.53,1.598
rr20,1000PEPE+ADA+DOGE,0.5,3,64.4,6.63,1.649,3.48,51.7,362,47.0,6.74,1.589
rr20,1000PEPE+ADA+ETH,0.5,2,55.2,5.44,1.670,3.42,51.9,320,49.4,4.97,1.676
rr20,1000PEPE+ADA+ETH,0.6,2,69.1,6.5,1.667,3.42,51.9,320,61.5,5.93,1.671
rr20,1000PEPE+ADA+ETH,0.7,2,84.1,7.55,1.664,3.41,51.9,320,74.6,6.89,1.666
rr20,1000PEPE+ADA+ETH,0.5,3,60.3,6.0,1.670,3.38,51.9,345,48.5,5.64,1.627
rr20,1000PEPE+ADA+ETH,0.6,3,75.7,7.17,1.667,3.38,51.9,345,60.4,6.76,1.622
rr20,1000PEPE+ADA+HBAR,0.5,2,42.0,6.36,1.460,2.71,48.5,332,47.7,7.91,1.521
rr20,1000PEPE+ADA+LTC,0.5,3,72.6,7.32,1.699,4.12,52.8,373,51.5,7.7,1.596
rr20,1000PEPE+ADA+SNX,0.5,2,57.1,6.59,1.645,3.45,51.0,335,64.1,7.23,1.687
rr20,1000PEPE+ADA+SNX,0.5,3,62.2,6.59,1.659,3.51,51.4,350,65.6,6.93,1.673
rr20,1000PEPE+ADA+TON,0.5,2,70.0,5.03,1.739,3.79,53.1,352,43.6,7.22,1.544
rr20,1000PEPE+ADA+TON,0.5,3,75.6,4.91,1.763,3.92,53.4,367,45.0,7.71,1.555
rr20,1000PEPE+ADA+WLD,0.5,2,53.8,6.38,1.595,3.27,50.1,345,39.3,7.93,1.485
rr20,1000PEPE+ADA+WLD,0.5,3,60.2,5.46,1.608,3.44,50.5,364,42.6,7.52,1.507
rr20,1000PEPE+APT+BCH,0.5,2,69.5,5.94,1.795,3.96,53.9,334,58.9,6.57,1.746
rr20,1000PEPE+APT+BCH,0.6,2,87.9,7.09,1.791,3.96,53.9,334,74.0,7.84,1.739
rr20,1000PEPE+APT+BCH,0.5,3,69.1,5.94,1.769,3.9,53.5,342,58.1,6.57,1.716
rr20,1000PEPE+APT+BCH,0.6,3,87.4,7.09,1.765,3.9,53.5,342,72.9,7.84,1.712
rr20,1000PEPE+APT+BNB,0.5,2,75.3,5.03,1.792,4.12,55.2,355,42.0,6.36,1.549
rr20,1000PEPE+APT+BNB,0.6,2,95.7,6.01,1.787,4.12,55.2,355,52.1,7.58,1.547
rr20,1000PEPE+APT+BNB,0.5,3,85.0,5.03,1.846,4.3,55.8,371,41.0,7.64,1.513
rr20,1000PEPE+APT+DOGE,0.5,2,74.7,6.64,1.818,4.08,54.1,342,46.6,5.56,1.620
rr20,1000PEPE+APT+DOGE,0.6,2,94.9,7.92,1.810,4.08,54.1,342,57.9,6.63,1.621
rr20,1000PEPE+APT+DOGE,0.5,3,78.1,6.68,1.793,3.9,53.6,364,44.8,5.7,1.578
rr20,1000PEPE+APT+DOGE,0.6,3,99.3,7.97,1.786,3.9,53.6,364,55.6,6.81,1.579
rr20,1000PEPE+APT+ENS,0.5,2,84.5,4.96,1.812,4.29,54.1,366,48.6,7.76,1.604
rr20,1000PEPE+APT+ETH,0.5,2,66.7,5.51,1.802,3.93,53.5,327,50.7,6.0,1.705
rr20,1000PEPE+APT+ETH,0.6,2,84.2,6.58,1.801,3.93,53.5,327,63.3,7.16,1.703
rr20,1000PEPE+APT+ETH,0.5,3,73.8,5.51,1.826,3.94,53.9,347,46.2,7.75,1.615
rr20,1000PEPE+APT+HBAR,0.5,2,53.3,6.31,1.577,3.28,50.5,335,47.4,6.55,1.525
rr20,1000PEPE+APT+HBAR,0.6,2,66.6,7.53,1.569,3.28,50.5,335,59.0,7.82,1.516
rr20,1000PEPE+APT+HBAR,0.5,3,53.4,6.82,1.543,3.1,50.0,352,49.3,7.93,1.532
rr20,1000PEPE+APT+LTC,0.5,2,86.9,4.3,1.900,4.8,55.5,355,47.4,5.88,1.597
rr20,1000PEPE+APT+LTC,0.6,2,111.3,5.14,1.891,4.8,55.5,355,59.0,7.02,1.595
rr20,1000PEPE+APT+LTC,0.5,3,86.7,4.82,1.838,4.62,54.7,375,49.1,6.08,1.586
