label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20f5,1000PEPE+APT+BCH+ETH+DOGE,0.5,2,122.0,6.26,1.856,4.92,54.9,486,90.1,6.69,1.730
rr20f5,1000PEPE+APT+BCH+ETH+DOGE,0.6,2,159.4,7.47,1.851,4.92,54.9,486,115.5,7.99,1.730
rr20f5,1000PEPE+APT+BCH+ETH+DOGE,0.5,3,150.7,7.22,1.850,4.99,55.1,550,92.6,7.86,1.691
rr20f5,1000PEPE+APT+BCH+ETH+DOGE,0.5,4,153.4,7.72,1.838,4.82,54.9,567,90.0,7.86,1.655
rr20f5,1000PEPE+APT+BCH+ETH+VET,0.5,2,136.7,6.95,1.912,5.29,54.9,519,85.4,7.67,1.634
rr20f5,1000PEPE+APT+BCH+ETH+VET,0.5,3,150.9,7.19,1.851,5.08,54.5,576,98.6,7.67,1.671
rr20f5,1000PEPE+APT+BCH+ETH+VET,0.5,4,154.9,7.71,1.840,4.98,54.4,592,96.7,7.67,1.645
rr20f5,1000PEPE+APT+BCH+DOGE+VET,0.5,2,133.9,7.37,1.846,5.16,54.7,521,89.3,6.55,1.658
rr20f5,1000PEPE+SNX+BNB+TON+BCH,0.5,2,147.9,5.64,1.889,5.45,56.4,534,81.5,7.57,1.553
rr20f5,1000PEPE+SNX+BNB+TON+LTC,0.5,2,143.5,6.16,1.825,5.34,55.7,548,66.9,7.87,1.470
rr20f5,1000PEPE+SNX+BNB+TON+ETH,0.5,2,135.5,4.9,1.853,5.26,55.9,522,73.5,7.07,1.549
rr20f5,1000PEPE+SNX+BNB+TON+ETH,0.5,3,179.0,5.02,1.939,5.56,56.9,577,77.4,6.69,1.531
rr20f5,1000PEPE+SNX+BNB+TON+DOGE,0.5,3,179.2,5.73,1.890,5.31,56.5,591,74.6,7.58,1.496
rr20f5,1000PEPE+SNX+BNB+TON+DOGE,0.5,4,192.0,6.22,1.890,5.27,56.6,608,73.6,7.58,1.487
rr20f5,1000PEPE+SNX+BNB+TON+VET,0.5,2,153.8,4.72,1.867,5.36,55.8,563,80.5,6.45,1.550
rr20f5,1000PEPE+SNX+BNB+TON+VET,0.6,2,204.5,5.64,1.868,5.36,55.8,563,102.5,7.7,1.541
rr20f5,1000PEPE+SNX+BNB+TON+VET,0.5,3,187.9,6.25,1.917,5.5,56.3,613,79.9,6.95,1.499
rr20f5,1000PEPE+SNX+BNB+TON+VET,0.5,4,198.3,6.36,1.921,5.49,56.3,632,78.8,7.88,1.475
rr20f5,1000PEPE+SNX+BNB+BCH+LTC,0.5,2,142.3,6.86,1.837,5.49,55.9,533,85.5,7.31,1.596
rr20f5,1000PEPE+SNX+BNB+BCH+ETH,0.5,2,129.8,7.03,1.850,5.2,55.7,510,80.4,6.94,1.590
rr20f5,1000PEPE+SNX+BNB+BCH+DOGE,0.5,2,128.2,7.52,1.798,4.97,55.4,516,82.2,7.24,1.610
rr20f5,1000PEPE+SNX+BNB+BCH+VET,0.5,2,138.5,5.83,1.834,5.27,55.2,540,84.7,7.31,1.567
rr20f5,1000PEPE+SNX+BNB+LTC+ETH,0.5,2,132.6,6.32,1.822,5.37,55.7,521,72.8,7.98,1.546
rr20f5,1000PEPE+SNX+BNB+LTC+VET,0.5,2,151.7,5.83,1.874,5.49,55.9,551,75.4,7.03,1.529
rr20f5,1000PEPE+SNX+BNB+LTC+VET,0.5,3,176.6,7.32,1.838,5.35,55.7,616,87.4,7.45,1.541
rr20f5,1000PEPE+SNX+BNB+ETH+VET,0.5,2,126.6,6.81,1.796,4.95,54.7,530,79.3,6.22,1.574
rr20f5,1000PEPE+SNX+BNB+ETH+VET,0.5,4,173.8,6.92,1.879,5.14,55.7,609,85.6,7.88,1.539
rr20f5,1000PEPE+SNX+BNB+DOGE+VET,0.5,2,132.7,7.85,1.811,5.0,55.0,536,72.6,7.96,1.529
rr20f5,1000PEPE+SNX+TON+BCH+ETH,0.5,2,141.9,5.94,1.930,5.61,55.9,506,94.2,5.58,1.673
rr20f5,1000PEPE+SNX+TON+BCH+ETH,0.6,2,187.6,7.09,1.930,5.61,55.9,506,121.1,6.67,1.660
rr20f5,1000PEPE+SNX+TON+BCH+ETH,0.5,4,164.5,6.62,1.900,5.4,55.7,564,99.2,7.24,1.648
rr20f5,1000PEPE+SNX+TON+BCH+DOGE,0.5,2,147.6,6.81,1.896,5.54,55.9,512,88.9,7.03,1.619
rr20f5,1000PEPE+SNX+TON+BCH+DOGE,0.5,4,167.6,7.7,1.851,5.28,55.3,579,95.6,7.22,1.611
rr20f5,1000PEPE+SNX+TON+BCH+VET,0.5,2,147.8,5.3,1.883,5.46,55.1,541,97.0,5.98,1.625
rr20f5,1000PEPE+SNX+TON+BCH+VET,0.6,2,196.1,6.33,1.884,5.46,55.1,541,125.0,7.16,1.611
rr20f5,1000PEPE+SNX+TON+BCH+VET,0.5,3,173.5,5.41,1.902,5.59,55.5,587,103.0,7.96,1.615
rr20f5,1000PEPE+SNX+TON+LTC+ETH,0.5,2,141.9,6.65,1.889,5.64,55.5,523,83.5,5.87,1.628
