label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr16nt6,1000PEPE+APT+SNX+BNB+BCH+ADA,0.55,2,166.6,5.09,1.819,5.38,60.7,624,115.5,7.41,1.628
rr16nt6,1000PEPE+APT+SNX+BNB+BCH+ADA,0.55,3,193.6,6.07,1.788,5.29,60.6,693,136.6,7.32,1.646
rr16nt6,1000PEPE+APT+SNX+BNB+BCH+ADA,0.6,3,223.1,6.62,1.782,5.29,60.6,693,155.4,7.97,1.644
rr16nt6,1000PEPE+APT+SNX+BNB+BCH+ADA,0.55,4,206.1,7.54,1.781,5.22,60.6,719,148.3,7.32,1.686
rr16nt6,1000PEPE+APT+SNX+BNB+LTC+ADA,0.55,2,188.0,5.44,1.917,5.96,61.9,625,118.5,7.54,1.645
rr16nt6,1000PEPE+APT+SNX+BNB+ETH+VET,0.55,2,150.6,7.05,1.766,5.12,59.8,629,106.1,7.9,1.633
rr16nt6,1000PEPE+APT+SNX+BNB+ETH+VET,0.55,3,191.8,6.43,1.803,5.35,60.2,708,116.4,7.9,1.612
rr16nt6,1000PEPE+APT+SNX+BNB+ETH+ADA,0.55,2,154.5,6.08,1.814,5.25,60.6,599,98.8,6.97,1.592
rr16nt6,1000PEPE+APT+SNX+BNB+ETH+ADA,0.6,2,176.6,6.62,1.810,5.25,60.6,599,111.3,7.59,1.590
rr16nt6,1000PEPE+APT+SNX+BNB+ETH+ADA,0.55,3,188.9,7.22,1.795,5.26,60.4,685,122.6,6.97,1.623
rr16nt6,1000PEPE+APT+SNX+BNB+ETH+ADA,0.6,3,217.4,7.86,1.791,5.26,60.4,685,139.0,7.59,1.620
rr16nt6,1000PEPE+APT+SNX+BNB+ETH+ADA,0.55,4,210.8,7.14,1.820,5.25,60.8,719,131.6,6.97,1.648
rr16nt6,1000PEPE+APT+SNX+BNB+ETH+ADA,0.6,4,243.7,7.78,1.815,5.24,60.8,719,149.5,7.59,1.646
rr16nt6,1000PEPE+APT+SNX+BNB+DOGE+ADA,0.55,3,208.5,7.8,1.821,5.32,61.0,695,120.3,7.91,1.611
rr16nt6,1000PEPE+APT+SNX+BNB+VET+ADA,0.55,2,166.6,6.35,1.824,5.31,60.2,638,107.2,5.91,1.592
rr16nt6,1000PEPE+APT+SNX+BNB+VET+ADA,0.6,2,190.9,6.91,1.823,5.31,60.2,638,121.1,6.44,1.589
rr16nt6,1000PEPE+APT+SNX+BNB+VET+ADA,0.65,2,217.4,7.47,1.823,5.31,60.2,638,135.9,6.97,1.587
rr16nt6,1000PEPE+APT+SNX+BNB+VET+ADA,0.55,3,210.6,7.09,1.814,5.33,60.4,730,129.2,5.91,1.625
rr16nt6,1000PEPE+APT+SNX+BNB+VET+ADA,0.6,3,243.5,7.72,1.811,5.33,60.4,730,146.8,6.44,1.623
rr16nt6,1000PEPE+APT+SNX+BCH+LTC+ETH,0.55,2,169.5,4.72,1.849,5.83,60.8,604,152.4,7.65,1.845
rr16nt6,1000PEPE+APT+SNX+BCH+LTC+VET,0.55,2,177.7,5.66,1.841,5.73,60.4,631,155.4,7.39,1.805
rr16nt6,1000PEPE+APT+SNX+BCH+LTC+ADA,0.55,2,177.1,6.03,1.863,5.74,60.8,610,151.6,6.82,1.774
rr16nt6,1000PEPE+APT+SNX+BCH+LTC+ADA,0.6,2,203.5,6.57,1.857,5.74,60.8,610,173.1,7.43,1.769
rr16nt6,1000PEPE+APT+SNX+BCH+ETH+DOGE,0.55,2,147.7,6.44,1.772,5.22,59.8,582,128.5,7.64,1.761
rr16nt6,1000PEPE+APT+SNX+BCH+ETH+VET,0.55,2,152.1,5.64,1.767,5.27,59.5,614,140.0,6.34,1.775
rr16nt6,1000PEPE+APT+SNX+BCH+ETH+VET,0.6,2,173.8,6.14,1.764,5.27,59.5,614,159.5,6.9,1.770
rr16nt6,1000PEPE+APT+SNX+BCH+ETH+VET,0.65,2,197.2,6.64,1.760,5.27,59.5,614,180.5,7.46,1.765
rr16nt6,1000PEPE+APT+SNX+BCH+ETH+VET,0.55,4,196.5,7.29,1.774,5.24,59.6,720,154.6,7.74,1.726
rr16nt6,1000PEPE+APT+SNX+BCH+ETH+ADA,0.55,2,147.1,6.33,1.795,5.11,59.7,583,134.9,5.54,1.737
rr16nt6,1000PEPE+APT+SNX+BCH+ETH+ADA,0.6,2,167.9,6.89,1.791,5.11,59.7,583,153.5,6.04,1.731
rr16nt6,1000PEPE+APT+SNX+BCH+ETH+ADA,0.65,2,190.3,7.45,1.787,5.11,59.7,583,173.5,6.53,1.726
rr16nt6,1000PEPE+APT+SNX+BCH+ETH+ADA,0.55,4,195.0,7.51,1.776,5.03,59.9,694,168.7,6.93,1.781
rr16nt6,1000PEPE+APT+SNX+BCH+DOGE+VET,0.55,2,159.6,7.13,1.772,5.4,59.5,620,134.3,6.7,1.729
rr16nt6,1000PEPE+APT+SNX+BCH+DOGE+VET,0.6,2,182.6,7.75,1.767,5.4,59.5,620,152.8,7.29,1.725
rr16nt6,1000PEPE+APT+SNX+BCH+DOGE+ADA,0.55,2,154.3,7.4,1.765,5.16,59.7,593,131.4,6.07,1.704
rr16nt6,1000PEPE+APT+SNX+BCH+VET+ADA,0.55,2,156.5,5.66,1.775,5.09,59.2,623,139.4,6.2,1.717
rr16nt6,1000PEPE+APT+SNX+BCH+VET+ADA,0.6,2,178.9,6.16,1.772,5.09,59.2,623,158.8,6.75,1.711
rr16nt6,1000PEPE+APT+SNX+BCH+VET+ADA,0.65,2,203.2,6.66,1.768,5.09,59.2,623,179.7,7.3,1.706
rr16nt6,1000PEPE+APT+SNX+BCH+VET+ADA,0.7,2,229.6,7.16,1.765,5.08,59.2,623,202.2,7.84,1.700
rr16nt6,1000PEPE+APT+SNX+BCH+VET+ADA,0.55,3,197.6,6.61,1.785,5.2,59.7,705,171.5,7.18,1.757
rr16nt6,1000PEPE+APT+SNX+BCH+VET+ADA,0.6,3,227.9,7.2,1.780,5.2,59.7,705,196.7,7.82,1.753
rr16nt6,1000PEPE+APT+SNX+LTC+ETH+ADA,0.55,2,171.8,5.18,1.895,5.9,61.0,592,128.7,7.5,1.728
rr16nt6,1000PEPE+APT+SNX+LTC+ETH+ADA,0.55,3,198.3,6.27,1.825,5.61,60.5,678,149.5,7.73,1.699
rr16nt6,1000PEPE+APT+SNX+LTC+ETH+ADA,0.55,4,215.7,5.57,1.821,5.53,60.3,716,159.9,7.73,1.713
rr16nt6,1000PEPE+APT+SNX+LTC+DOGE+ADA,0.55,2,170.1,7.48,1.847,5.7,60.7,595,135.3,7.4,1.747
rr16nt6,1000PEPE+APT+SNX+LTC+VET+ADA,0.55,2,181.1,6.26,1.883,5.67,60.5,623,140.5,6.64,1.735
rr16nt6,1000PEPE+APT+SNX+LTC+VET+ADA,0.6,2,208.2,6.82,1.880,5.67,60.5,623,160.1,7.23,1.731
rr16nt6,1000PEPE+APT+SNX+LTC+VET+ADA,0.65,2,237.9,7.37,1.876,5.66,60.5,623,181.2,7.82,1.727
rr16nt6,1000PEPE+APT+SNX+LTC+VET+ADA,0.55,3,222.1,7.24,1.858,5.64,60.4,720,164.8,6.78,1.727
rr16nt6,1000PEPE+APT+SNX+LTC+VET+ADA,0.6,3,257.4,7.87,1.855,5.64,60.4,720,188.7,7.38,1.723
rr16nt6,1000PEPE+APT+SNX+LTC+VET+ADA,0.55,4,225.4,7.34,1.796,5.38,59.8,763,169.9,7.01,1.691
rr16nt6,1000PEPE+APT+SNX+LTC+VET+ADA,0.6,4,261.3,7.99,1.793,5.38,59.8,763,194.8,7.65,1.687
rr16nt6,1000PEPE+APT+SNX+ETH+DOGE+VET,0.55,2,140.3,7.08,1.743,5.04,58.9,596,115.8,7.52,1.697
rr16nt6,1000PEPE+APT+SNX+ETH+DOGE+VET,0.55,3,187.8,7.76,1.793,5.26,59.6,685,126.0,7.66,1.647
rr16nt6,1000PEPE+APT+SNX+ETH+VET+ADA,0.55,2,147.6,6.41,1.784,5.05,59.3,599,122.3,6.19,1.679
