label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr24t6,1000PEPE+BCH+ETH,0.5,2,86.2,6.82,1.833,4.21,49.9,357,81.6,6.07,1.821
rr24t6,1000PEPE+BCH+ETH,0.5,3,87.7,7.36,1.784,4.04,49.3,375,82.3,6.83,1.792
rr24t6,1000PEPE+BCH+HBAR,0.5,2,77.2,7.32,1.680,3.97,47.7,375,67.8,7.79,1.585
rr24t6,1000PEPE+BCH+LTC,0.5,3,91.1,5.87,1.733,4.25,48.8,402,68.8,6.76,1.627
rr24t6,1000PEPE+BCH+WLD,0.5,2,84.5,6.92,1.764,4.08,48.3,377,69.1,6.0,1.656
rr24t6,1000PEPE+BCH+WLD,0.5,3,80.7,7.56,1.703,3.85,47.3,391,70.6,6.59,1.647
rr24t6,1000PEPE+BCH+XRP,0.5,2,70.6,7.61,1.669,3.67,47.6,361,65.2,5.49,1.685
rr24t6,1000PEPE+BCH+XRP,0.5,3,75.8,7.61,1.680,3.65,47.7,375,68.5,7.02,1.672
rr24t6,1000PEPE+BNB+DOGE,0.5,2,70.6,6.04,1.581,3.35,47.6,393,40.8,6.51,1.439
rr24t6,1000PEPE+BNB+DOGE,0.6,2,89.2,7.25,1.575,3.35,47.6,393,50.3,7.77,1.436
rr24t6,1000PEPE+BNB+DOGE,0.5,3,87.9,5.32,1.657,3.6,48.8,416,43.9,6.22,1.445
rr24t6,1000PEPE+BNB+DOGE,0.6,3,112.3,6.4,1.649,3.6,48.8,416,54.4,7.44,1.441
rr24t6,1000PEPE+BNB+LTC,0.5,2,74.3,6.83,1.556,3.54,47.8,404,41.4,7.48,1.433
rr24t6,1000PEPE+BNB+LTC,0.5,3,88.3,6.44,1.626,3.73,48.7,427,46.8,6.92,1.453
rr24t6,1000PEPE+BNB+TON,0.5,2,79.3,5.36,1.626,3.7,48.4,403,48.4,5.65,1.508
rr24t6,1000PEPE+BNB+TON,0.6,2,100.8,6.41,1.622,3.7,48.4,403,60.2,6.77,1.501
rr24t6,1000PEPE+BNB+TON,0.7,2,124.7,7.44,1.619,3.69,48.4,403,72.8,7.89,1.493
rr24t6,1000PEPE+BNB+TON,0.5,3,87.6,5.39,1.645,3.83,48.8,420,50.4,6.71,1.517
rr24t6,1000PEPE+BNB+WLD,0.5,2,69.4,7.17,1.565,3.36,46.9,397,47.5,6.1,1.480
rr24t6,1000PEPE+BNB+WLD,0.5,3,78.2,6.13,1.599,3.46,47.4,416,48.4,7.58,1.471
rr24t6,1000PEPE+BTC+WLD,0.5,2,49.8,6.9,1.421,2.67,44.8,386,36.8,7.95,1.372
rr24t6,1000PEPE+DOGE+ENS,0.5,2,97.6,7.82,1.746,4.14,48.7,398,53.5,6.43,1.541
rr24t6,1000PEPE+DOGE+ETH,0.5,2,80.0,6.31,1.709,3.81,48.4,370,54.8,5.78,1.588
rr24t6,1000PEPE+DOGE+ETH,0.6,2,101.8,7.55,1.701,3.81,48.4,370,68.6,6.9,1.581
rr24t6,1000PEPE+DOGE+ETH,0.5,3,91.4,7.0,1.733,3.78,48.6,399,59.6,5.92,1.603
rr24t6,1000PEPE+DOGE+HBAR,0.5,2,76.4,6.77,1.648,3.72,47.0,383,51.2,7.25,1.457
rr24t6,1000PEPE+DOGE+HBAR,0.5,3,81.1,7.27,1.617,3.67,46.7,413,51.0,7.1,1.439
rr24t6,1000PEPE+DOGE+TON,0.5,2,88.2,5.4,1.735,4.08,48.5,392,48.3,7.67,1.498
rr24t6,1000PEPE+DOGE+TON,0.5,3,93.9,5.94,1.707,4.05,48.2,419,51.5,6.97,1.524
rr24t6,1000PEPE+DOGE+WLD,0.5,2,78.1,5.59,1.673,3.64,47.0,385,48.1,7.9,1.482
rr24t6,1000PEPE+DOGE+WLD,0.5,3,84.2,6.06,1.662,3.59,46.8,415,49.3,7.2,1.476
rr24t6,1000PEPE+DOGE+XRP,0.5,2,77.6,7.46,1.680,3.66,47.7,373,46.9,6.19,1.509
rr24t6,1000PEPE+DOGE+XRP,0.5,3,79.3,7.99,1.639,3.43,47.1,399,47.3,5.99,1.488
rr24t6,1000PEPE+ENS+LTC,0.5,3,102.1,6.76,1.659,4.16,47.9,445,54.7,7.35,1.498
rr24t6,1000PEPE+ENS+WLD,0.5,3,91.1,7.68,1.637,3.78,46.5,434,56.1,7.68,1.516
rr24t6,1000PEPE+ETH+LTC,0.5,2,86.3,5.7,1.695,4.08,48.7,390,60.2,5.91,1.603
rr24t6,1000PEPE+ETH+LTC,0.6,2,110.3,6.8,1.685,4.08,48.7,390,75.6,7.06,1.597
rr24t6,1000PEPE+ETH+LTC,0.5,3,91.8,6.54,1.700,4.07,48.5,410,62.6,5.91,1.598
rr24t6,1000PEPE+ETH+LTC,0.6,3,117.6,7.81,1.692,4.06,48.5,410,78.6,7.06,1.590
rr24t6,1000PEPE+ETH+TON,0.5,2,89.5,5.47,1.771,4.16,49.2,380,65.3,5.18,1.680
rr24t6,1000PEPE+ETH+TON,0.6,2,114.7,6.53,1.768,4.16,49.2,380,82.4,6.19,1.668
rr24t6,1000PEPE+ETH+TON,0.7,2,143.0,7.58,1.766,4.16,49.2,380,101.1,7.18,1.656
rr24t6,1000PEPE+ETH+TON,0.5,3,91.0,6.79,1.719,4.03,48.6,403,66.8,5.18,1.678
rr24t6,1000PEPE+ETH+VET,0.5,2,85.3,7.48,1.750,3.9,48.0,396,64.7,5.79,1.652
rr24t6,1000PEPE+ETH+WLD,0.5,2,79.8,7.09,1.706,3.82,47.5,379,61.7,6.76,1.615
rr24t6,1000PEPE+ETH+WLD,0.5,3,81.5,6.27,1.672,3.68,47.1,399,64.3,7.36,1.618
rr24t6,1000PEPE+HBAR+WLD,0.5,3,71.4,7.26,1.555,3.4,45.3,413,55.4,7.04,1.458
rr24t6,1000PEPE+LTC+TON,0.5,2,86.9,7.49,1.671,4.16,48.0,408,51.6,6.81,1.516
rr24t6,1000PEPE+LTC+TON,0.5,3,94.6,6.12,1.674,4.27,48.1,430,54.5,6.35,1.525
rr24t6,1000PEPE+LTC+TON,0.6,3,121.5,7.3,1.667,4.27,48.1,430,68.2,7.62,1.517
rr24t6,1000PEPE+LTC+WLD,0.5,2,84.3,6.16,1.678,3.98,47.5,398,46.4,6.71,1.455
rr24t6,1000PEPE+LTC+WLD,0.5,3,85.0,6.12,1.628,3.76,46.7,426,52.2,6.12,1.480
rr24t6,1000PEPE+LTC+WLD,0.6,3,108.5,7.31,1.621,3.76,46.7,426,65.1,7.31,1.473
rr24t6,1000PEPE+SNX+TON,0.5,2,96.9,6.77,1.770,4.49,49.1,391,77.1,6.91,1.622
rr24t6,1000PEPE+SNX+TON,0.5,3,91.9,7.73,1.696,4.21,48.0,406,76.1,6.71,1.605
rr24t6,1000PEPE+TON+VET,0.5,2,98.6,7.32,1.801,4.41,48.8,416,57.7,6.91,1.571
rr24t6,1000PEPE+TON+WLD,0.5,3,83.9,7.94,1.644,3.91,46.8,419,56.0,6.93,1.543
rr24t6,1000PEPE+TON+XRP,0.5,2,75.9,6.64,1.656,3.69,47.6,382,54.4,6.02,1.586
rr24t6,1000PEPE+TON+XRP,0.6,2,96.3,7.93,1.653,3.69,47.6,382,68.0,7.2,1.576
rr24t6,1000PEPE+TON+XRP,0.5,3,78.9,7.2,1.623,3.67,47.1,403,53.9,6.85,1.561
rr24t6,1000PEPE+VET+WLD,0.5,2,85.5,7.67,1.730,3.9,47.1,410,53.4,7.47,1.514
rr24t6,1000PEPE+WLD+XRP,0.5,2,74.7,6.77,1.654,3.63,46.7,383,50.6,6.35,1.523
rr24t6,1000PEPE+WLD+XRP,0.5,3,70.0,6.83,1.576,3.32,45.6,399,51.7,6.89,1.511
rr24t6,ADA+APT+BCH,0.5,2,86.2,5.69,1.735,4.12,49.1,371,69.8,7.02,1.596
rr24t6,ADA+APT+BCH,0.5,3,95.7,5.73,1.749,4.21,49.4,393,66.4,7.44,1.553
rr24t6,ADA+APT+ENS,0.5,2,104.6,6.39,1.727,4.24,49.0,406,54.0,7.51,1.475
rr24t6,ADA+APT+ETH,0.5,2,85.6,5.65,1.694,4.02,48.8,373,59.6,7.0,1.551
rr24t6,ADA+APT+LTC,0.5,2,95.0,5.72,1.709,4.32,49.0,400,52.0,7.56,1.467
rr24t6,ADA+APT+LTC,0.5,3,100.1,5.95,1.668,4.23,48.6,428,48.6,7.7,1.409
rr24t6,ADA+APT+WLD,0.5,2,83.2,4.95,1.674,4.03,47.5,387,52.9,7.96,1.482
rr24t6,ADA+BCH+DOGE,0.5,2,79.6,6.7,1.695,3.81,48.5,373,55.5,6.13,1.526
rr24t6,ADA+BCH+DOGE,0.5,3,84.8,6.7,1.676,3.73,48.5,392,61.7,5.96,1.543
rr24t6,ADA+BCH+LTC,0.5,2,75.4,6.82,1.625,3.96,48.0,379,55.0,6.82,1.498
rr24t6,ADA+BCH+LTC,0.5,3,85.5,5.24,1.647,4.07,48.4,403,64.8,6.82,1.547
rr24t6,ADA+BCH+WLD,0.5,2,72.8,6.96,1.619,3.89,47.0,381,71.0,7.45,1.635
rr24t6,ADA+BNB+LTC,0.5,2,78.8,6.85,1.559,3.6,48.4,411,39.2,7.78,1.373
rr24t6,ADA+DOGE+LTC,0.5,2,87.9,7.05,1.684,4.03,48.8,389,40.7,7.89,1.377
rr24t6,ADA+ETH+LTC,0.5,2,84.6,6.9,1.661,4.03,48.7,388,55.4,5.81,1.535
rr24t6,ADA+ETH+LTC,0.5,3,86.2,6.33,1.618,3.87,48.2,411,58.6,6.03,1.520
rr24t6,ADA+ETH+LTC,0.6,3,110.1,7.56,1.604,3.87,48.2,411,73.4,7.21,1.514
rr24t6,ADA+ETH+SNX,0.5,2,79.9,7.46,1.666,3.93,48.4,364,72.0,7.07,1.581
rr24t6,ADA+ETH+TON,0.5,2,72.8,7.75,1.588,3.6,47.4,384,62.2,6.57,1.600
rr24t6,ADA+ETH+TON,0.5,3,85.2,7.96,1.632,3.82,48.3,404,62.8,6.57,1.586
rr24t6,ADA+ETH+WLD,0.5,2,70.0,7.38,1.581,3.57,46.6,380,57.4,7.53,1.552
rr24t6,ADA+LTC+WLD,0.5,2,73.6,6.32,1.566,3.68,46.5,398,48.9,7.42,1.446
rr24t6,ADA+LTC+XRP,0.5,2,67.6,6.67,1.523,3.4,46.6,388,42.6,7.64,1.416
rr24t6,ADA+SNX+TON,0.5,2,77.9,7.07,1.587,3.76,47.2,392,69.8,7.97,1.532
rr24t6,ADA+SNX+TON,0.5,3,85.8,7.7,1.611,3.83,47.7,407,71.9,7.76,1.532
rr24t6,ADA+TON+XRP,0.5,3,73.3,7.75,1.543,3.36,46.8,404,50.2,7.63,1.479
rr24t6,APT+BCH+BNB,0.5,2,105.3,7.32,1.869,4.58,52.1,388,48.7,7.25,1.460
rr24t6,APT+BCH+DOGE,0.5,2,123.4,6.38,2.020,4.85,52.4,391,49.8,7.34,1.469
rr24t6,APT+BCH+DOGE,0.5,3,120.3,6.89,1.951,4.64,51.6,403,50.7,7.34,1.460
rr24t6,APT+BCH+ETH,0.5,2,113.0,5.86,2.011,5.14,52.6,369,61.5,7.6,1.592
rr24t6,APT+BCH+ETH,0.5,3,117.3,5.3,1.968,4.99,52.2,387,65.7,6.9,1.599
rr24t6,APT+BCH+WLD,0.5,2,99.8,6.68,1.858,4.52,49.6,391,54.1,7.2,1.494
rr24t6,APT+BCH+WLD,0.5,3,108.8,6.68,1.876,4.66,50.1,403,55.1,7.48,1.484
rr24t6,APT+DOGE+WLD,0.5,2,104.6,5.55,1.847,4.39,49.8,396,37.9,7.99,1.360
rr24t6,APT+DOGE+XRP,0.5,2,105.5,5.68,1.830,4.46,50.3,392,36.3,7.44,1.366
rr24t6,APT+ETH+VET,0.5,2,107.6,6.3,1.867,4.57,49.9,411,54.9,7.63,1.547
rr24t6,APT+ETH+WLD,0.5,2,101.4,6.71,1.829,4.61,49.7,392,48.1,7.76,1.481
rr24t6,APT+VET+WLD,0.5,2,105.2,5.35,1.837,4.39,48.8,424,41.8,7.43,1.398
rr24t6,BCH+BNB+DOGE,0.5,2,90.5,6.52,1.756,4.03,50.8,388,41.0,7.87,1.415
rr24t6,BCH+BNB+DOGE,0.5,3,101.5,6.52,1.792,4.13,51.4,403,45.1,7.87,1.438
rr24t6,BCH+BNB+TON,0.5,3,101.0,7.61,1.775,4.42,51.4,407,51.6,7.57,1.508
rr24t6,BCH+DOGE+ETH,0.5,2,101.3,5.62,1.911,4.4,51.6,368,52.7,6.46,1.545
rr24t6,BCH+DOGE+ETH,0.6,2,130.8,6.73,1.905,4.4,51.6,368,65.8,7.72,1.539
rr24t6,BCH+DOGE+ETH,0.5,3,105.3,6.05,1.881,4.29,51.3,386,60.9,7.59,1.592
rr24t6,BCH+DOGE+HBAR,0.5,2,93.9,6.9,1.780,4.19,49.7,386,53.7,5.87,1.465
rr24t6,BCH+DOGE+HBAR,0.5,3,94.2,6.37,1.751,4.12,49.2,400,52.2,7.16,1.433
rr24t6,BCH+DOGE+TON,0.5,2,106.2,6.91,1.872,4.6,51.1,393,52.5,5.62,1.532
rr24t6,BCH+DOGE+TON,0.5,3,107.7,6.91,1.847,4.5,50.7,406,52.7,6.17,1.514
rr24t6,BCH+DOGE+VET,0.5,2,101.9,7.14,1.874,4.41,49.9,409,44.3,7.44,1.442
rr24t6,BCH+DOGE+WLD,0.5,2,89.0,5.54,1.769,4.26,48.8,389,48.8,7.81,1.478
rr24t6,BCH+DOGE+WLD,0.5,3,97.5,5.54,1.801,4.35,49.2,402,50.6,7.13,1.470
rr24t6,BCH+DOGE+XRP,0.5,2,90.0,6.99,1.796,3.96,50.0,374,47.6,5.81,1.488
rr24t6,BCH+DOGE+XRP,0.5,3,92.2,6.99,1.777,3.88,49.7,386,48.7,5.81,1.480
rr24t6,BCH+ETH+LTC,0.5,2,104.6,7.38,1.881,4.79,51.6,384,61.1,6.27,1.606
rr24t6,BCH+ETH+LTC,0.5,3,105.8,7.38,1.844,4.69,51.1,397,63.8,6.88,1.590
rr24t6,BCH+LTC+SNX,0.5,2,98.4,6.4,1.837,4.39,50.4,383,69.7,7.88,1.558
rr24t6,BCH+LTC+TON,0.5,2,92.3,6.35,1.732,4.46,49.6,399,55.3,6.84,1.534
rr24t6,BCH+LTC+TON,0.5,3,108.3,5.52,1.809,4.74,50.6,417,55.7,7.34,1.517
rr24t6,BCH+LTC+WLD,0.5,2,91.4,6.37,1.750,4.38,48.9,401,52.8,6.4,1.496
rr24t6,BCH+LTC+WLD,0.6,2,117.2,7.61,1.749,4.37,48.9,401,65.9,7.67,1.491
rr24t6,BCH+LTC+WLD,0.5,3,98.3,6.37,1.761,4.39,49.1,413,53.4,6.93,1.475
rr24t6,BNB+LTC+TON,0.5,2,85.9,7.04,1.614,3.9,49.2,425,33.2,7.88,1.340
rr24t6,BNB+LTC+TON,0.5,3,105.5,6.96,1.696,4.26,50.5,442,35.3,7.21,1.349
rr24t6,DOGE+ETH+HBAR,0.5,2,83.6,6.23,1.676,3.83,48.3,387,46.0,6.82,1.428
rr24t6,DOGE+ETH+HBAR,0.5,3,96.1,6.54,1.715,4.08,49.0,408,46.6,7.96,1.406
rr24t6,DOGE+ETH+TON,0.5,2,100.6,7.93,1.839,4.25,50.6,387,49.0,6.89,1.541
rr24t6,DOGE+HBAR+LTC,0.5,2,93.6,6.37,1.685,4.11,49.0,408,35.4,7.54,1.311
rr24t6,DOGE+HBAR+XRP,0.5,2,74.4,6.53,1.602,3.64,47.1,386,37.3,7.87,1.341
rr24t6,DOGE+LTC+XRP,0.5,2,89.0,6.55,1.688,3.89,48.9,399,33.6,7.16,1.342
rr24t6,DOGE+LTC+XRP,0.5,3,96.5,5.98,1.693,3.92,48.9,421,32.7,7.7,1.323
rr24t6,DOGE+SNX+TON,0.5,2,105.1,7.41,1.802,4.62,50.1,399,57.9,6.51,1.469
rr24t6,DOGE+SNX+WLD,0.5,2,98.8,6.79,1.799,4.38,49.4,389,54.6,7.77,1.446
rr24t6,DOGE+TON+VET,0.5,2,105.4,7.19,1.821,4.49,49.5,426,42.1,7.99,1.423
rr24t6,DOGE+TON+XRP,0.5,2,92.0,6.68,1.752,3.99,49.5,390,39.6,7.74,1.427
rr24t6,DOGE+WLD+XRP,0.5,2,81.1,6.15,1.669,3.93,47.7,388,32.9,7.6,1.337
rr24t6,DOGE+WLD+XRP,0.5,3,85.9,6.21,1.666,3.77,47.6,410,34.1,7.6,1.339
rr24t6,ENS+LTC+SNX,0.5,2,96.5,7.67,1.677,4.0,48.4,413,55.6,7.77,1.437
rr24t6,ENS+LTC+WLD,0.5,2,107.2,6.32,1.728,4.36,49.0,427,43.4,7.45,1.406
rr24t6,ETH+LTC+SNX,0.5,2,93.7,6.21,1.751,4.21,50.0,386,59.0,6.19,1.495
rr24t6,ETH+LTC+SNX,0.6,2,120.4,7.41,1.740,4.21,50.0,386,73.9,7.39,1.483
rr24t6,ETH+LTC+TON,0.5,2,95.6,6.46,1.751,4.33,49.9,405,53.8,6.13,1.552
rr24t6,ETH+LTC+TON,0.6,2,122.9,7.71,1.748,4.33,49.9,405,67.2,7.32,1.545
rr24t6,ETH+LTC+TON,0.5,3,109.2,6.46,1.774,4.57,50.4,425,49.9,6.74,1.486
rr24t6,ETH+LTC+VET,0.5,2,109.1,6.15,1.850,4.75,50.2,422,47.4,7.36,1.477
rr24t6,ETH+TON+VET,0.5,2,104.3,5.59,1.843,4.53,50.0,414,57.5,5.55,1.594
rr24t6,ETH+TON+VET,0.6,2,134.8,6.68,1.851,4.53,50.0,414,72.0,6.63,1.587
rr24t6,ETH+TON+VET,0.7,2,169.7,7.75,1.858,4.53,50.0,414,87.8,7.7,1.581
rr24t6,ETH+TON+VET,0.5,3,111.8,5.59,1.828,4.58,49.9,439,52.7,7.91,1.514
rr24t6,HBAR+LTC+SNX,0.5,3,95.7,7.75,1.651,3.89,48.3,422,57.7,7.95,1.389
rr24t6,HBAR+LTC+WLD,0.5,2,80.1,6.24,1.592,3.71,47.1,412,40.0,7.33,1.343
rr24t6,HBAR+SNX+TON,0.5,2,89.1,7.23,1.677,3.98,48.4,397,59.7,7.81,1.429
rr24t6,HBAR+SNX+TON,0.5,3,94.9,7.48,1.674,4.02,48.4,415,61.6,7.52,1.431
rr24t6,LTC+SNX+TON,0.5,2,100.1,7.0,1.749,4.47,49.9,403,57.0,7.93,1.456
rr24t6,LTC+SNX+TON,0.5,3,109.8,6.99,1.744,4.49,49.8,428,58.2,7.84,1.451
rr24t6,LTC+TON+VET,0.5,2,101.0,7.67,1.748,4.46,49.0,439,41.9,7.37,1.406
