label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rng20nt5,1000PEPE+APT+BCH+ETH+DOGE,0.55,2,157.1,6.66,1.935,4.96,51.0,457,119.6,6.63,1.753
rng20nt5,1000PEPE+APT+BCH+ETH+DOGE,0.6,2,179.5,7.25,1.935,4.96,51.0,457,135.5,7.22,1.749
rng20nt5,1000PEPE+APT+BCH+ETH+DOGE,0.65,2,203.9,7.83,1.934,4.96,51.0,457,152.4,7.81,1.745
rng20nt5,1000PEPE+BCH+ETH+DOGE+VET,0.55,2,153.6,7.36,1.890,4.93,50.2,480,93.9,7.5,1.630
rng20nt5,1000PEPE+BCH+ETH+DOGE+ADA,0.55,2,133.0,6.65,1.807,4.57,49.8,446,105.7,7.8,1.685
rng20nt5,BCH+LTC+ETH+DOGE+ADA,0.55,2,197.9,7.08,2.017,5.59,53.4,476,80.2,6.9,1.519
rng20nt5,BCH+LTC+ETH+DOGE+ADA,0.6,2,228.2,7.7,2.013,5.59,53.4,476,89.8,7.51,1.515
