label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22f,1000PEPE+SNX+BCH+DOGE,0.5,3,116.6,7.86,1.849,4.69,52.4,443,84.9,7.84,1.661
rr22f,1000PEPE+SNX+BCH+DOGE,0.5,4,118.6,7.86,1.842,4.63,52.3,449,85.3,7.84,1.661
rr22f,1000PEPE+SNX+LTC+ETH,0.5,2,110.2,7.07,1.859,4.97,52.9,418,65.6,7.74,1.560
rr22f,1000PEPE+BNB+TON+LTC,0.5,3,147.1,6.64,1.881,5.19,54.5,495,47.5,7.75,1.423
rr22f,1000PEPE+BNB+TON+ETH,0.5,2,111.0,4.65,1.846,4.65,53.6,435,47.6,5.91,1.492
rr22f,1000PEPE+BNB+TON+ETH,0.6,2,144.2,5.56,1.847,4.65,53.6,435,59.2,7.06,1.487
rr22f,1000PEPE+BNB+TON+ETH,0.5,3,125.4,4.65,1.869,4.74,53.9,464,47.8,7.88,1.462
rr22f,1000PEPE+BNB+TON+ETH,0.5,4,132.6,4.65,1.891,4.76,54.2,472,47.3,7.88,1.455
rr22f,1000PEPE+BNB+TON+DOGE,0.5,2,112.2,5.28,1.834,4.6,53.5,445,42.6,7.41,1.429
rr22f,1000PEPE+BNB+TON+DOGE,0.5,3,138.0,5.28,1.879,4.79,54.0,485,45.6,7.93,1.429
rr22f,1000PEPE+BNB+TON+DOGE,0.5,4,141.0,5.28,1.878,4.77,54.1,490,45.6,7.93,1.429
rr22f,1000PEPE+BNB+BCH+DOGE,0.5,2,99.5,6.32,1.776,4.44,52.8,426,51.7,7.77,1.522
rr22f,1000PEPE+BNB+BCH+DOGE,0.5,3,120.6,6.32,1.827,4.61,53.6,459,57.8,7.48,1.543
rr22f,1000PEPE+BNB+BCH+DOGE,0.5,4,122.4,6.32,1.820,4.54,53.5,465,59.9,7.48,1.553
rr22f,1000PEPE+BNB+LTC+ETH,0.5,2,111.5,5.55,1.795,4.78,53.8,437,41.8,7.63,1.411
rr22f,1000PEPE+BNB+DOGE+VET,0.5,2,104.9,6.67,1.797,4.49,52.3,449,41.5,7.79,1.403
rr22f,1000PEPE+TON+BCH+LTC,0.5,2,126.8,5.32,1.905,5.38,54.1,440,59.9,7.37,1.549
rr22f,1000PEPE+TON+BCH+DOGE,0.5,2,124.5,5.24,1.963,5.22,54.2,424,56.7,7.61,1.552
rr22f,1000PEPE+TON+BCH+DOGE,0.5,3,127.9,5.81,1.882,4.9,53.3,458,66.3,7.11,1.610
rr22f,1000PEPE+TON+BCH+DOGE,0.5,4,135.1,5.36,1.912,4.94,53.7,464,65.5,7.11,1.602
rr22f,1000PEPE+TON+LTC+ETH,0.5,2,124.8,5.31,1.897,5.3,53.9,442,54.3,6.71,1.536
rr22f,1000PEPE+TON+LTC+ETH,0.5,3,138.8,5.16,1.913,5.32,53.9,469,55.0,7.31,1.501
rr22f,1000PEPE+TON+LTC+ETH,0.5,4,145.8,5.16,1.940,5.39,54.2,478,53.8,7.32,1.485
rr22f,1000PEPE+TON+LTC+VET,0.5,2,130.0,7.86,1.893,5.29,53.1,469,56.9,7.62,1.513
rr22f,1000PEPE+TON+ETH+DOGE,0.5,2,112.3,5.76,1.917,4.81,53.5,413,53.9,6.59,1.564
rr22f,1000PEPE+TON+ETH+DOGE,0.6,2,145.9,6.88,1.915,4.81,53.5,413,67.3,7.87,1.559
rr22f,1000PEPE+TON+ETH+DOGE,0.5,3,126.4,5.82,1.895,4.72,53.2,455,52.2,7.69,1.506
rr22f,1000PEPE+TON+ETH+DOGE,0.5,4,132.7,5.82,1.904,4.7,53.3,467,52.2,7.69,1.506
rr22f,1000PEPE+TON+ETH+VET,0.5,2,112.3,5.62,1.879,4.85,52.4,441,59.9,6.38,1.573
rr22f,1000PEPE+TON+ETH+VET,0.6,2,146.0,6.72,1.886,4.85,52.4,441,75.2,7.62,1.566
rr22f,1000PEPE+TON+ETH+VET,0.5,3,134.2,5.81,1.925,4.85,53.0,481,56.7,7.22,1.520
rr22f,1000PEPE+TON+ETH+VET,0.5,4,135.7,5.81,1.904,4.84,52.9,490,54.9,7.22,1.494
rr22f,1000PEPE+TON+DOGE+VET,0.5,2,115.8,6.09,1.866,4.95,52.4,447,54.4,7.21,1.508
rr22f,1000PEPE+BCH+LTC+ETH,0.5,2,118.0,5.29,1.906,5.27,54.3,420,65.5,6.34,1.629
rr22f,1000PEPE+BCH+LTC+ETH,0.6,2,153.9,6.32,1.898,5.27,54.3,420,82.6,7.59,1.621
rr22f,1000PEPE+BCH+ETH+DOGE,0.5,2,98.6,5.61,1.866,4.68,53.0,394,65.4,6.03,1.684
rr22f,1000PEPE+BCH+ETH+DOGE,0.6,2,127.1,6.7,1.863,4.68,53.0,394,82.5,7.2,1.683
rr22f,1000PEPE+BCH+ETH+DOGE,0.5,3,114.5,5.78,1.857,4.55,52.9,437,67.5,7.97,1.647
rr22f,1000PEPE+BCH+ETH+DOGE,0.5,4,114.8,5.78,1.843,4.5,52.7,442,67.2,7.97,1.638
rr22f,1000PEPE+BCH+ETH+VET,0.5,2,111.1,6.31,1.932,4.96,52.9,425,71.5,7.05,1.680
rr22f,1000PEPE+BCH+ETH+VET,0.5,3,115.5,5.95,1.834,4.66,52.2,462,72.1,7.89,1.644
rr22f,1000PEPE+BCH+DOGE+VET,0.5,2,111.1,5.56,1.879,4.93,52.6,430,61.8,6.24,1.585
rr22f,1000PEPE+BCH+DOGE+VET,0.6,2,144.3,6.64,1.878,4.92,52.6,430,77.7,7.48,1.583
rr22f,1000PEPE+BCH+DOGE+VET,0.5,3,116.2,7.37,1.798,4.62,51.7,474,66.8,6.58,1.585
