label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20nt5,1000PEPE+APT+SNX+BNB+VET,0.55,2,155.8,7.68,1.807,4.88,54.6,544,99.0,7.27,1.575
rr20nt5,1000PEPE+APT+SNX+LTC+VET,0.55,2,179.3,7.05,1.918,5.49,55.4,534,112.4,7.74,1.641
rr20nt5,1000PEPE+APT+BNB+BCH+VET,0.55,2,157.5,6.98,1.839,5.17,55.1,544,87.2,7.91,1.564
rr20nt5,1000PEPE+APT+BNB+DOGE+ADA,0.55,3,181.4,7.16,1.802,4.88,55.4,578,94.0,7.95,1.560
rr20nt5,1000PEPE+APT+BNB+VET+ADA,0.55,2,146.1,7.67,1.787,4.79,54.4,539,71.0,7.9,1.455
rr20nt5,1000PEPE+APT+BCH+ETH+DOGE,0.55,2,140.0,6.86,1.854,4.92,54.9,486,102.4,7.34,1.730
rr20nt5,1000PEPE+APT+BCH+ETH+DOGE,0.6,2,159.4,7.47,1.851,4.92,54.9,486,115.5,7.99,1.730
rr20nt5,1000PEPE+APT+BCH+ETH+ADA,0.55,2,127.1,6.82,1.810,4.63,53.7,484,100.1,7.6,1.635
rr20nt5,1000PEPE+APT+BCH+ETH+ADA,0.55,3,150.1,7.08,1.771,4.58,53.8,547,125.7,7.6,1.731
rr20nt5,1000PEPE+APT+BCH+ETH+ADA,0.55,4,157.2,7.64,1.771,4.45,53.7,566,123.8,7.6,1.702
rr20nt5,1000PEPE+APT+BCH+DOGE+ADA,0.55,2,133.4,7.23,1.794,4.73,54.1,488,113.1,6.49,1.703
rr20nt5,1000PEPE+APT+BCH+DOGE+ADA,0.6,2,151.6,7.86,1.789,4.73,54.1,488,127.9,7.07,1.699
rr20nt5,1000PEPE+SNX+BNB+BCH+ETH,0.55,2,149.4,7.71,1.849,5.2,55.7,510,91.1,7.62,1.585
rr20nt5,1000PEPE+SNX+BNB+LTC+VET,0.55,2,175.6,6.4,1.873,5.49,55.9,551,85.2,7.72,1.526
rr20nt5,1000PEPE+SNX+BNB+ETH+VET,0.55,2,145.5,7.47,1.796,4.95,54.7,530,89.8,6.84,1.570
rr20nt5,1000PEPE+SNX+BNB+VET+ADA,0.55,2,143.6,6.59,1.758,4.75,54.0,539,87.5,7.28,1.513
rr20nt5,1000PEPE+SNX+BNB+VET+ADA,0.6,2,163.6,7.17,1.757,4.75,54.0,539,98.3,7.94,1.508
rr20nt5,1000PEPE+SNX+BCH+DOGE+VET,0.55,2,152.1,7.7,1.818,5.12,54.4,518,111.2,7.09,1.662
rr20nt5,1000PEPE+SNX+LTC+ETH+VET,0.55,2,163.8,6.6,1.896,5.51,55.4,520,99.2,7.26,1.644
