label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr14nt5,1000PEPE+APT+SNX+BNB+BCH,0.55,2,104.2,5.59,1.675,4.5,62.4,556,84.2,7.06,1.621
rr14nt5,1000PEPE+APT+SNX+BNB+BCH,0.6,2,117.6,6.09,1.671,4.5,62.4,556,94.5,7.68,1.619
rr14nt5,1000PEPE+APT+SNX+BNB+BCH,0.55,3,119.4,6.2,1.690,4.58,62.7,598,96.4,6.97,1.652
rr14nt5,1000PEPE+APT+SNX+BNB+BCH,0.6,3,135.2,6.75,1.685,4.58,62.7,598,108.5,7.58,1.650
rr14nt5,1000PEPE+APT+SNX+BNB+BCH,0.55,4,124.2,6.26,1.696,4.61,62.9,609,98.9,6.97,1.663
rr14nt5,1000PEPE+APT+SNX+BNB+BCH,0.6,4,140.9,6.82,1.691,4.61,62.9,609,111.5,7.58,1.662
rr14nt5,1000PEPE+APT+SNX+BNB+LTC,0.55,2,117.8,5.78,1.776,5.12,63.4,565,82.2,6.94,1.589
rr14nt5,1000PEPE+APT+SNX+BNB+LTC,0.6,2,133.5,6.29,1.774,5.12,63.4,565,92.2,7.55,1.586
rr14nt5,1000PEPE+APT+SNX+BNB+LTC,0.55,3,139.2,5.62,1.766,5.18,63.5,624,89.4,7.57,1.582
rr14nt5,1000PEPE+APT+SNX+BNB+LTC,0.55,4,143.2,5.69,1.757,5.13,63.4,640,92.9,7.57,1.589
rr14nt5,1000PEPE+APT+SNX+BNB+ETH,0.55,2,102.3,5.68,1.696,4.54,62.4,542,78.0,7.29,1.611
rr14nt5,1000PEPE+APT+SNX+BNB+ETH,0.6,2,115.4,6.18,1.693,4.54,62.4,542,87.4,7.93,1.609
rr14nt5,1000PEPE+APT+SNX+BNB+ETH,0.55,3,119.5,5.45,1.713,4.64,62.7,595,83.0,7.29,1.593
rr14nt5,1000PEPE+APT+SNX+BNB+ETH,0.6,3,135.4,5.94,1.709,4.64,62.7,595,93.1,7.93,1.591
