label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr26nt5,1000PEPE+APT+BCH+ETH+DOGE,0.55,2,162.2,7.1,1.897,4.82,48.9,464,134.5,6.44,1.790
rr26nt5,1000PEPE+APT+BCH+ETH+DOGE,0.6,2,185.5,7.73,1.896,4.82,48.9,464,152.8,7.01,1.787
rr26nt5,1000PEPE+BCH+LTC+ETH+DOGE,0.55,2,194.5,6.24,1.940,5.35,50.6,476,103.9,7.08,1.626
rr26nt5,1000PEPE+BCH+LTC+ETH+DOGE,0.6,2,224.1,6.79,1.936,5.35,50.6,476,117.1,7.7,1.621
rr26nt5,1000PEPE+BCH+LTC+ETH+ADA,0.55,2,177.6,6.77,1.860,5.1,49.5,477,106.4,7.72,1.602
rr26nt5,1000PEPE+BCH+LTC+DOGE+VET,0.55,2,194.5,6.53,1.907,5.23,49.6,498,99.6,7.58,1.573
rr26nt5,1000PEPE+BCH+ETH+DOGE+ADA,0.55,2,141.7,6.61,1.822,4.5,48.1,447,124.4,7.7,1.741
rr26nt5,1000PEPE+BCH+ETH+DOGE+ADA,0.55,3,172.6,7.71,1.742,4.33,47.7,522,140.9,7.2,1.761
rr26nt5,SNX+BCH+LTC+DOGE+ADA,0.55,2,210.6,7.06,1.949,5.53,50.6,494,124.0,7.87,1.613
rr26nt5,SNX+LTC+ETH+DOGE+ADA,0.55,2,206.5,5.53,1.947,5.3,50.7,487,105.6,7.43,1.551
rr26nt5,BCH+LTC+ETH+DOGE+ADA,0.55,2,203.2,7.08,1.960,5.37,50.9,483,94.2,6.79,1.568
rr26nt5,BCH+LTC+ETH+DOGE+ADA,0.6,2,234.6,7.7,1.956,5.37,50.9,483,105.9,7.39,1.565
