label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr24nt5,1000PEPE+APT+BCH+ETH+DOGE,0.55,2,156.4,6.66,1.904,4.91,50.9,470,122.2,6.47,1.748
rr24nt5,1000PEPE+APT+BCH+ETH+DOGE,0.6,2,178.7,7.25,1.903,4.91,50.9,470,138.5,7.04,1.745
rr24nt5,1000PEPE+APT+BCH+ETH+DOGE,0.65,2,202.9,7.83,1.902,4.91,50.9,470,155.9,7.61,1.741
rr24nt5,1000PEPE+BCH+LTC+ETH+DOGE,0.55,2,184.4,6.92,1.933,5.45,52.4,483,96.7,7.38,1.614
rr24nt5,1000PEPE+BCH+LTC+ETH+VET,0.55,2,171.7,6.88,1.864,5.24,50.7,511,92.5,7.75,1.569
rr24nt5,1000PEPE+BCH+ETH+DOGE+VET,0.55,2,150.4,7.33,1.870,4.87,50.0,486,95.4,7.29,1.623
rr24nt5,1000PEPE+BCH+ETH+DOGE+VET,0.6,2,171.6,7.97,1.873,4.87,50.0,486,107.3,7.94,1.621
rr24nt5,1000PEPE+BCH+ETH+DOGE+ADA,0.55,2,134.8,6.65,1.811,4.61,49.9,453,111.8,7.86,1.703
rr24nt5,SNX+BCH+LTC+DOGE+ADA,0.55,2,207.9,7.06,1.989,5.63,52.9,499,108.5,7.96,1.562
rr24nt5,BCH+LTC+ETH+DOGE+ADA,0.55,2,194.7,7.08,1.971,5.5,53.0,487,85.6,6.9,1.536
rr24nt5,BCH+LTC+ETH+DOGE+ADA,0.6,2,224.4,7.7,1.967,5.5,53.0,487,96.0,7.51,1.533
