label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr18nt6,1000PEPE+APT+SNX+BNB+BCH+ADA,0.55,2,169.1,6.54,1.791,5.1,57.3,607,126.2,6.7,1.617
rr18nt6,1000PEPE+APT+SNX+BNB+BCH+ADA,0.6,2,193.9,7.12,1.788,5.1,57.3,607,143.2,7.29,1.611
rr18nt6,1000PEPE+APT+SNX+BNB+BCH+ADA,0.65,2,220.9,7.69,1.785,5.1,57.3,607,161.4,7.88,1.605
rr18nt6,1000PEPE+APT+SNX+BNB+BCH+ADA,0.55,3,200.9,7.11,1.764,5.04,57.3,681,156.6,6.5,1.650
rr18nt6,1000PEPE+APT+SNX+BNB+BCH+ADA,0.6,3,231.8,7.74,1.760,5.04,57.3,681,178.9,7.08,1.644
rr18nt6,1000PEPE+APT+SNX+BNB+BCH+ADA,0.55,4,217.2,7.54,1.767,5.04,57.4,707,167.9,6.5,1.671
rr18nt6,1000PEPE+APT+SNX+BNB+LTC+ADA,0.55,2,187.8,6.86,1.859,5.59,58.3,611,126.5,6.03,1.621
rr18nt6,1000PEPE+APT+SNX+BNB+LTC+ADA,0.6,2,216.2,7.46,1.856,5.59,58.3,611,143.5,6.57,1.616
rr18nt6,1000PEPE+APT+SNX+BNB+LTC+ADA,0.55,4,242.6,7.65,1.803,5.39,57.8,734,158.5,7.35,1.625
rr18nt6,1000PEPE+APT+SNX+BNB+ETH+ADA,0.55,2,156.0,6.96,1.770,4.95,57.1,587,106.1,6.52,1.579
rr18nt6,1000PEPE+APT+SNX+BNB+ETH+ADA,0.6,2,178.3,7.57,1.767,4.95,57.1,587,119.8,7.1,1.576
rr18nt6,1000PEPE+APT+SNX+BNB+DOGE+ADA,0.55,2,154.0,7.78,1.746,4.82,56.8,593,108.8,7.86,1.580
rr18nt6,1000PEPE+APT+SNX+BCH+LTC+ETH,0.55,2,190.5,7.0,1.890,5.95,58.2,594,146.0,7.33,1.746
rr18nt6,1000PEPE+APT+SNX+BCH+LTC+ETH,0.6,2,219.4,7.62,1.887,5.94,58.2,594,166.6,7.97,1.739
rr18nt6,1000PEPE+APT+SNX+BCH+LTC+ADA,0.55,2,184.4,6.98,1.858,5.58,57.6,595,152.5,6.52,1.714
rr18nt6,1000PEPE+APT+SNX+BCH+LTC+ADA,0.6,2,212.2,7.6,1.853,5.58,57.6,595,174.2,7.09,1.707
rr18nt6,1000PEPE+APT+SNX+BCH+ETH+ADA,0.55,2,153.8,7.87,1.793,5.0,56.6,569,137.4,5.41,1.682
rr18nt6,1000PEPE+APT+SNX+LTC+ETH+ADA,0.55,2,180.8,7.23,1.885,5.77,57.8,581,131.0,6.69,1.679
rr18nt6,1000PEPE+APT+SNX+LTC+ETH+ADA,0.6,2,207.9,7.87,1.882,5.77,57.8,581,148.9,7.29,1.674
rr18nt6,1000PEPE+APT+BNB+BCH+LTC+ADA,0.55,3,231.8,7.16,1.825,5.78,58.5,699,146.2,7.93,1.658
rr18nt6,1000PEPE+APT+BNB+BCH+ETH+ADA,0.55,2,164.5,5.32,1.815,5.25,57.8,590,111.9,6.8,1.641
rr18nt6,1000PEPE+APT+BNB+BCH+ETH+ADA,0.6,2,188.4,5.79,1.812,5.25,57.8,590,126.5,7.4,1.638
rr18nt6,1000PEPE+APT+BNB+BCH+ETH+ADA,0.65,2,214.4,6.26,1.810,5.25,57.8,590,142.1,7.99,1.636
rr18nt6,1000PEPE+APT+BNB+BCH+ETH+ADA,0.55,3,210.1,5.64,1.799,5.34,58.1,675,146.7,6.8,1.722
rr18nt6,1000PEPE+APT+BNB+BCH+ETH+ADA,0.6,3,242.8,6.15,1.793,5.34,58.1,675,167.2,7.4,1.719
rr18nt6,1000PEPE+APT+BNB+BCH+ETH+ADA,0.65,3,278.9,6.66,1.787,5.34,58.1,675,189.4,7.99,1.717
rr18nt6,1000PEPE+APT+BNB+BCH+ETH+ADA,0.55,4,224.9,5.94,1.810,5.28,58.2,701,153.3,6.8,1.727
