label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20,1000PEPE+APT+BCH+ETH,0.6,4,136.0,6.75,1.828,4.47,54.5,448,93.2,7.65,1.681
rr20,1000PEPE+APT+BCH+LTC,0.5,2,115.5,5.99,1.884,5.16,55.8,441,72.6,6.99,1.670
rr20,1000PEPE+APT+BCH+LTC,0.5,3,123.4,5.99,1.869,5.16,55.5,470,77.9,6.97,1.669
rr20,1000PEPE+APT+BCH+LTC,0.5,4,120.2,5.99,1.832,5.01,55.0,476,76.9,6.97,1.653
rr20,1000PEPE+APT+BCH+SNX,0.5,2,99.4,6.85,1.818,4.57,54.1,425,90.7,5.91,1.723
rr20,1000PEPE+APT+BCH+SNX,0.5,3,107.3,7.39,1.827,4.56,54.2,448,92.5,7.08,1.708
rr20,1000PEPE+APT+BCH+SNX,0.5,4,107.3,7.39,1.811,4.52,54.1,453,93.4,7.08,1.707
rr20,1000PEPE+APT+BCH+TON,0.5,2,117.2,6.04,1.917,5.06,56.0,436,70.1,7.15,1.656
rr20,1000PEPE+APT+BCH+TON,0.5,3,121.2,6.04,1.880,4.82,55.4,466,66.9,7.81,1.599
rr20,1000PEPE+APT+BCH+TON,0.5,4,124.6,6.04,1.896,4.84,55.5,470,69.5,7.81,1.617
rr20,1000PEPE+APT+BCH+VET,0.5,2,105.3,6.6,1.836,4.75,54.2,450,75.3,7.44,1.669
rr20,1000PEPE+APT+BCH+WLD,0.5,2,102.6,6.71,1.831,4.59,54.1,434,66.3,6.79,1.627
rr20,1000PEPE+APT+BCH+WLD,0.5,3,104.4,7.44,1.766,4.42,53.5,462,64.5,7.34,1.573
rr20,1000PEPE+APT+BCH+WLD,0.5,4,104.7,7.44,1.759,4.38,53.3,467,66.5,7.34,1.581
rr20,1000PEPE+APT+BCH+XRP,0.5,2,85.8,7.85,1.719,4.15,53.3,424,68.5,7.09,1.674
rr20,1000PEPE+APT+BNB+DOGE,0.5,2,109.0,6.03,1.840,4.61,55.9,444,53.7,7.85,1.550
